041,041.4921,021.7734
041,041.4882,021.7656
041,041.4921,021.7734
041,041.4570,021.7734
041,041.2343,021.7734
041,041.1992,021.7656
041,041.2031,021.7734
041,041.2109,021.7734
041,041.1835,021.7734
041,041.1640,021.7656
041,041.1718,021.7656
041,041.1601,021.7734
041,041.0859,021.7734
041,041.0273,021.7734
041,041.0078,021.7734
040,126,098.8945,022.2617
127,100.6015,022.2617
128,102.0625,022.2617
129,103.6679,022.2617
130,105.1835,022.2617
131,106.6875,022.2617
132,108.1914,022.2617
133,109.7578,022.2617
134,111.0625,022.2617
135,112.3828,022.2617
136,113.6093,022.2617
137,115.1250,022.2617
138,116.2968,022.2617
139,117.4921,022.2617
140,118.9335,022.2656
141,120.0859,022.2734
142,121.1523,022.2734
143,122.5468,022.3203
144,123.8984,022.3125
145,125.1367,022.3515
146,126.5507,022.4335
147,127.9960,022.5859
148,129.2265,022.6171
149,130.5781,022.6796
150,131.7109,022.7031
150,132.8437,022.6953
150,133.6406,022.7500
150,134.4609,022.7343
150,135.5898,022.7500
150,136.6601,022.7343
150,137.5195,022.7500
150,138.5585,022.7500
150,139.3632,022.7500
150,140.2656,022.7500
150,141.0898,022.7500
150,141.9531,022.7500
150,142.9687,022.7500
150,143.8789,022.7500
150,144.6484,022.7500
150,145.5703,022.7500
150,146.2187,022.7500
150,147.2539,022.7500
150,148.0000,022.7500
150,148.7929,022.7500
150,149.4218,022.7500
150,149.9218,022.7500
150,151.3125,022.7500
150,151.8945,022.7500
150,152.3906,022.7500
150,153.1250,022.7343
150,153.7617,022.7500
150,154.1093,022.7500
150,154.6406,022.7500
150,155.1367,022.7421
150,155.6093,022.7500
150,156.0000,022.7500
150,156.3359,022.7500
150,156.6210,022.7500
150,156.9218,022.7500
150,157.0859,022.7500
150,157.2226,022.7500
150,157.3593,022.7500
150,157.5117,022.7500
150,157.4726,022.7500
150,157.5859,022.7500
150,157.6640,022.7500
150,157.6367,022.7421
150,157.7890,022.7500
150,157.8203,022.7500
150,157.8281,022.7500
150,157.7421,022.7500
150,157.6718,022.7500
150,157.6328,022.7500
150,157.5234,022.7500
150,157.4101,022.7500
150,157.1367,022.7500
150,156.9921,022.7500
150,156.8476,022.7500
150,156.7226,022.7500
150,156.5703,022.7500
150,156.3359,022.7500
150,156.1757,022.7500
150,156.0390,022.7500
150,155.9335,022.7500
150,155.7500,022.7500
150,155.5390,022.7421
150,155.3945,022.7500
150,155.2812,022.7500
150,155.0117,022.7500
150,154.7109,022.7500
150,154.5078,022.7500
150,154.2304,022.7500
150,153.8359,022.7500
150,153.5898,022.7500
150,153.3007,022.7500
150,152.9375,022.7500
150,152.7265,022.7500
150,152.3203,022.7500
150,151.9765,022.7421
150,151.7226,022.7500
150,151.3320,022.7500
150,150.9921,022.7500
150,150.7539,022.7500
150,150.4960,022.7500
150,150.2031,022.7500
150,149.8164,022.7500
150,149.5039,022.7500
150,149.0585,022.7500
150,148.7304,022.7500
150,148.4765,022.7500
150,148.1562,022.7500
150,147.7031,022.7500
150,147.3671,022.7500
150,147.0937,022.7500
150,146.7070,022.7500
150,146.3750,022.7500
150,145.9921,022.7500
150,145.6953,022.7500
150,145.4492,022.7500
150,145.1640,022.7500
150,144.9140,022.7500
000,142.2421,022.7500
142,142.0820,022.7500
141,141.8867,022.7500
141,141.6484,022.7500
141,141.3515,022.7500
141,141.0390,022.7500
140,140.9140,022.7500
140,140.7460,022.7500
140,140.4960,022.7500
140,140.3203,022.7500
140,140.2226,022.7500
140,140.0000,022.7500
139,139.8007,022.7500
139,139.5546,022.7500
139,139.3671,022.7500
139,139.1601,022.7500
138,138.9531,022.7500
138,138.7968,022.7500
138,138.5859,022.7500
138,138.4023,022.7500
138,138.1367,022.7500
137,137.9023,022.7500
137,137.6523,022.7500
137,137.4726,022.7500
137,137.2031,022.7500
137,136.9296,022.7500
136,136.7421,022.7500
136,136.5664,022.7500
136,136.2656,022.7500
136,135.9726,022.7500
135,135.7031,022.7500
135,135.4765,022.7500
135,135.2226,022.7500
135,134.9296,022.7500
134,134.6484,022.7500
134,134.3750,022.7500
134,134.1875,022.7500

145,145.4687,022.7500
145,145.1367,022.7500
144,144.9492,022.7500
144,144.6835,022.7500
144,144.4140,022.7500
144,144.2031,022.7500
144,144.0000,022.7500
143,143.7773,022.7500
143,143.5039,022.7500
143,143.2617,022.7500
143,143.0976,022.7500
142,142.8242,022.7500
142,142.6289,022.7500
142,142.3984,022.7500
142,142.1953,022.7500
141,141.8867,022.7500
141,141.6523,022.7500
142,141.3281,022.7500
143,141.1171,022.7500
144,140.9218,022.7500
145,140.6914,022.7500
146,140.3906,022.7500
147,140.1835,022.7500
148,139.9296,022.7500
149,139.6835,022.7500
150,139.4648,022.7500
150,139.2382,022.7500
150,139.0703,022.7500
150,138.8867,022.7500
150,138.7421,022.7500
150,138.5625,022.7500
150,138.4257,022.7500
150,138.3085,022.7500
150,138.1601,022.7500
150,138.0781,022.7500
150,137.9453,022.7500
150,137.7968,022.7500
150,137.7304,022.7500
150,137.6718,022.7500
150,137.6406,022.7500
150,137.6289,022.7500
150,137.6015,022.7500
150,137.6015,022.7500
150,137.6289,022.7500
150,137.6210,022.7500
150,137.6523,022.7500
150,137.6757,022.7500
150,137.7421,022.7500
150,137.7968,022.7500
150,137.8671,022.7500
150,137.9765,022.7500
150,138.0703,022.7500
150,138.2031,022.7500
150,138.3671,022.7500
150,138.4843,022.7500
150,138.6328,022.7500
150,138.7304,022.7500
150,138.8554,022.7500
150,139.0078,022.7500
150,139.2148,022.7500
150,139.3593,022.7500
150,139.5390,022.7500
150,139.7500,022.7500
150,139.9062,022.7500
150,140.1406,022.7500
150,140.3320,022.7500
150,140.5429,022.7500
150,140.8515,022.7500
150,141.0898,022.7500
150,141.3085,022.7500
150,141.6250,022.7500
150,141.9453,022.7500
150,142.3007,022.7500
150,142.5664,022.7500
150,142.9101,022.7500
150,143.1835,022.7500
150,143.4414,022.7500
150,143.7070,022.7500
150,143.9296,022.7500
150,144.2031,022.7500
150,144.5273,022.7500
150,144.8281,022.7500
150,145.0039,022.7500
150,145.3632,022.7500
150,145.7148,022.7500
150,145.9882,022.7500
150,146.3046,022.7500
150,146.6093,022.7500
150,146.9375,022.7500
150,147.1601,022.7500
150,147.4140,022.7500
150,147.6914,022.7539
150,147.9648,022.7500
150,148.2187,022.7500
150,148.4765,022.7500
150,148.6601,022.7500
150,148.9023,022.7500
150,149.1367,022.7500
150,149.4335,022.7500
150,149.6640,022.7500
150,149.9179,022.7539
150,150.4414,022.7500
150,150.6093,022.7500
150,150.9062,022.7500
150,151.0820,022.7500
150,151.2578,022.7500
150,151.4062,022.7500
150,151.6054,022.7500
150,151.8085,022.7500
150,151.9296,022.7500
150,152.0703,022.7500
150,152.1757,022.7500
150,152.3164,022.7500
150,152.4492,022.7500
150,152.5273,022.7500
150,152.6093,022.7500
150,152.6914,022.7500
150,152.7421,022.7500
150,152.7929,022.7500
150,152.8750,022.7500
150,152.9140,022.7500
150,152.9453,022.7500
150,153.0078,022.7500
150,153.0117,022.7500
150,153.0625,022.7500
150,153.0703,022.7500
150,153.0781,022.7500
150,153.0859,022.7500
150,153.0898,022.7500
150,153.0742,022.7421
150,153.0820,022.7500
150,153.0000,022.7421
150,152.9062,022.7343
150,152.8242,022.7500
150,152.7421,022.7421
150,152.6093,022.7343
150,152.5078,022.7343
150,152.3320,022.7343
150,152.2851,022.7343
150,152.0507,022.7031
150,151.9648,022.7187
150,151.8515,022.7187
150,151.7187,022.7187
150,151.5312,022.6875
150,151.2304,022.5664
150,151.0781,022.5507
150,150.8242,022.4218
150,150.6015,022.3437
150,150.4921,022.3515
150,150.3593,022.4062
150,150.1406,022.3671
150,149.9570,022.4140
150,150.1250,022.7265
150,149.8828,022.7421
150,149.7031,022.7343
150,149.4414,022.6953
150,149.2421,022.7187
150,148.9804,022.7343
150,148.8046,022.7265
150,148.6679,022.7500
150,148.4765,022.7421
150,148.3281,022.7500
150,148.1445,022.7343
150,147.9765,022.7421
150,147.7851,022.7265
150,147.5664,022.7500
150,147.3750,022.7421
150,147.1523,022.7500
150,147.0078,022.7500
150,146.8125,022.7500
150,146.5859,022.7500
150,146.3867,022.7500
150,146.2578,022.7500
150,146.1132,022.7500
150,145.9648,022.7500
150,145.8710,022.7421
150,145.7812,022.7500
150,145.6992,022.7500
150,145.5625,022.7500
150,145.4687,022.7500
150,145.3671,022.7500
150,145.2773,022.7500
150,145.2148,022.7500
150,145.1914,022.7500
150,145.1757,022.7500
150,145.1289,022.7500
150,145.1054,022.7500
150,145.1054,022.7500
150,145.1250,022.7500
150,145.1054,022.7500
150,145.1640,022.7500
150,145.1171,022.7500
150,145.1445,022.7500
150,145.2148,022.7500
150,145.1679,022.7500
150,145.2148,022.7500
150,145.4140,022.7500
150,145.4609,022.7500
150,145.5195,022.7500
150,145.5625,022.7500
150,145.6015,022.7421
150,145.7109,022.7500
150,145.7734,022.7500
150,145.8593,022.7500
150,145.9218,022.7500
150,146.0078,022.7500
150,146.1914,022.7500
150,146.2539,022.7500
150,146.3671,022.7500
150,146.4921,022.7421
152,146.8281,022.7421
154,146.9570,022.7265
156,147.0937,022.7187
158,147.2187,022.7109
160,147.2812,022.6250
162,147.4531,022.6328
164,147.6406,022.6171
166,147.7734,022.5351
168,147.9648,022.5429
170,148.0976,022.5195
172,148.2500,022.4960
174,148.5117,022.5195
176,148.6718,022.4570
178,148.9726,022.4492
180,149.2968,022.4960
182,149.6601,022.5664
184,149.9414,022.5273
186,150.3164,022.5273
188,150.7539,022.5664
190,151.1640,022.5585
192,151.6757,022.5507
194,152.1328,022.4882
196,152.7226,022.5117
198,153.2382,022.4726
200,153.9648,022.5585
202,154.6796,022.5859
204,155.3242,022.5820
206,156.0742,022.5937
208,156.7734,022.6093
210,157.5937,022.6796
212,158.3515,022.7031
214,159.2890,022.7343
216,160.1835,022.7187
218,161.2265,022.7421
218,162.0468,022.7187
218,162.9375,022.7031
218,163.9218,022.7421
218,164.9843,022.7421
218,165.9843,022.7265
218,167.0273,022.7031
218,168.0468,022.7265
218,169.2382,022.7265
218,170.2148,022.7421
218,171.3437,022.7421
218,172.3671,022.7421
218,173.5117,022.7343
218,174.5976,022.7421
218,175.7031,022.7500
218,176.9023,022.7500
218,178.2304,022.7500
218,179.3164,022.7500
218,180.5195,022.7500
218,181.7421,022.7500
218,182.8906,022.7500
218,184.0859,022.7421
218,185.4570,022.7500
218,186.6445,022.7500
218,187.9453,022.7500
218,189.0937,022.7500
218,190.3476,022.7500
218,191.6015,022.7500
218,192.7539,022.7500
218,194.0781,022.7500
218,195.2226,022.7500
218,196.4023,022.7500
218,197.5000,022.7500
218,198.7031,022.7500
218,199.9648,022.7500
218,201.1914,022.7500
218,202.2265,022.7500
218,203.3906,022.7500
218,204.3515,022.7500
218,205.4140,022.7500
218,206.4765,022.7500
218,207.5351,022.7500
218,208.4257,022.7500
218,209.5000,022.7500
218,210.3750,022.7500
218,211.3164,022.7500
218,212.0898,022.7500
218,212.7539,022.7500
218,213.5390,022.7421
218,214.3945,022.7500
218,214.9960,022.7500
218,215.7265,022.7421
218,216.3046,022.7500
218,216.8984,022.7421
250,217.4531,022.7500
250,218.0195,022.7500
250,218.5742,022.7500
250,219.2734,022.7500
250,219.8671,022.7500
250,220.5625,022.7421
250,221.2031,022.7421
250,221.9375,022.7343
250,222.6054,022.7500
250,223.3750,022.7500
250,224.1601,022.7500
250,224.8867,022.7343
250,225.7382,022.7500
250,226.5234,022.7500
250,227.2421,022.7500
250,228.0039,022.7343
250,228.8281,022.6640
250,229.5820,022.6562
250,230.3867,022.6406
250,231.0234,022.4492
250,231.6679,022.4414
250,232.4335,022.4492
250,233.1718,022.4140
250,233.7421,022.3984
250,234.4921,022.3906
250,235.0781,022.3515
250,235.6718,022.2656
250,236.4062,022.3046
250,237.0312,022.3281
250,237.8007,022.3437
250,238.4765,022.3515
250,239.0156,022.3515
250,239.6640,022.3515
250,240.3437,022.3359
250,240.8085,022.2734
250,241.4843,022.2812
250,241.9453,022.2734
250,242.5156,022.2656
250,242.9023,022.2617
060,244.4335,022.2617
060,244.8007,022.2617
060,245.1484,022.2617
060,245.2421,022.2617
060,243.7851,022.2617
060,240.9609,022.2617
060,236.8945,022.2617
060,233.2343,022.2617
060,229.5703,022.2617
060,226.1992,022.2617
060,223.0156,022.2617
060,219.7968,022.2812
060,215.7851,022.2890
060,212.5195,022.2656
060,209.4414,022.3281
060,206.2460,022.4218
060,203.8320,022.4414
060,200.7695,022.4882
060,198.2226,022.5117
060,196.2695,022.5039
060,193.4023,022.5585
060,191.1835,022.5664
060,189.1289,022.6562
060,187.0625,022.5937
060,184.9687,022.6484
060,182.8593,022.6562
060,180.5195,022.6250
060,178.9570,022.5664
060,176.7343,022.6484
060,174.6210,022.6328
060,172.7968,022.6328
060,171.0390,022.6171
060,169.2070,022.5664
060,167.1992,022.5117
060,165.8828,022.5039
060,163.8046,022.4804
060,162.068,051.1718,021.7734
069,051.2226,021.7734
070,051.3632,021.7734
071,051.6367,021.7734
072,051.9375,021.7734
073,052.3085,021.7734
074,052.6250,021.7734
075,053.0742,021.7734
076,053.4843,021.7734
077,053.9296,021.7734
078,054.2929,021.7734
079,054.8164,021.7734
080,055.2343,021.7734
081,055.7734,021.7734
082,056.2851,021.7734
083,056.8710,021.7734
084,057.3671,021.7734
085,057.8750,021.7734
086,058.4531,021.7734
087,059.0507,021.7734
088,059.6250,021.7734
089,060.2968,021.7734
000,087.6601,021.7734
087,087.7695,021.7734
087,087.8437,021.7734
088,088.0351,021.7734
088,088.1250,021.7734
088,088.2539,021.7734
088,088.3671,021.7734
088,088.4023,021.7734
088,088.4960,021.7734
088,088.6132,021.7734
088,088.7187,021.7734
088,088.8007,021.7734
088,088.8007,021.7734
088,088.8554,021.7734
088,088.9804,021.7734
089,089.0195,021.7734
089,089.0312,021.7734
089,089.0937,021.7734
089,089.1484,021.7734
089,089.1445,021.7734
089,089.1328,021.7734
089,089.1523,021.7734
089,089.1718,021.7734
089,089.2031,021.7734
089,089.2421,021.7734
089,089.2656,021.7734
089,089.2578,021.7734
090,089.2539,021.7734
091,089.2500,021.7734
092,089.2500,021.7734
093,089.2773,021.7734
094,089.2500,021.7734
095,089.1796,021.7734
096,089.1718,021.7734
097,089.1484,021.7734
098,089.1250,021.7734
099,089.0820,021.7734
100,089.0703,021.7734
101,089.0234,021.7734
102,089.0000,021.7734
103,088.9492,021.7734
104,088.9218,021.7734
105,088.9218,021.7734
106,088.8554,021.7734
107,088.8593,021.7734
108,088.9257,021.7734
109,089.0000,021.7734
110,089.0234,021.7734
111,089.0898,021.7734
112,089.1328,021.7734
113,089.1718,021.7734
114,089.2500,021.7734
115,089.3320,021.7734
116,089.4296,021.7734
117,089.6132,021.7734
118,089.8125,021.7734
119,090.0000,021.7734
120,090.2343,021.7734
121,090.5195,021.7734
122,090.7382,021.7734
123,090.9960,021.7734
124,091.3046,021.7734
125,091.6289,021.7734
126,091.9296,021.7734
127,092.3632,021.7734
128,092.8359,021.7734
129,093.2109,021.7734
130,093.6953,021.7734
131,094.1484,021.7734
132,094.7148,021.7734
133,095.2929,021.7734
134,095.8515,021.7734
135,096.5156,021.7734
136,097.2734,021.7734
137,097.9843,021.7734
138,098.7460,021.7734
139,099.6718,021.7734
140,100.4492,021.7734
141,101.3164,021.7734
142,102.1171,021.7734
143,103.0039,021.7773
150,138.3085,021.7734
150,136.3203,021.7734
150,133.6484,021.7734
150,131.2851,021.7734
150,128.9140,021.7734
150,126.4023,021.7734
150,124.2031,021.7734
150,120.9843,021.7734
150,117.8437,021.7656
150,116.5039,021.7656
150,113.4453,021.7734
150,110.7421,021.7734
150,107.9218,021.7734
150,106.7890,021.7734
150,103.3789,021.7734
150,100.9492,021.7734
150,012.7070,012.7070
150,093.1835,021.7734
150,088.0820,021.7734
150,083.9335,021.7734
150,080.2031,021.7734
150,076.6718,021.7734
150,073.6406,021.7734
150,070.9609,021.7734
150,069.4609,021.7734
150,067.9296,021.7773
150,065.6484,021.7734
150,064.2343,021.7734
150,062.6210,021.7851
150,061.2968,021.7734
150,058.4218,021.7734
150,055.9179,021.7734
150,053.6914,021.7773
150,052.0429,021.7734
150,046.2304,021.7734
150,038.7773,021.7734
150,035.3320,021.7734
150,033.7890,021.7734
150,033.3320,021.7734
150,032.0742,021.7734
150,032.6679,021.7734
150,032.1406,021.7734
150,031.8320,021.7734
150,031.6953,021.7734
150,031.1523,021.7734
150,031.1757,021.7734
150,031.1289,021.7734
150,031.1875,021.7734
150,030.5156,021.7734
150,030.5000,021.7734
150,030.3164,021.7734
150,030.0234,021.7734
150,030.0000,021.7734
150,029.8398,021.7734
150,029.9414,021.7734
150,030.0390,021.7734
150,030.0781,021.7734
150,030.0312,021.7734
150,030.0195,021.7734
150,030.1679,021.7734
150,030.2343,021.7734
150,030.1679,021.7734
150,030.2890,021.7734
031,029.9531,021.7734
032,029.6054,021.7734
033,029.3437,021.7734
034,029.0859,021.7734
035,028.7773,021.7734
036,028.4179,021.7734
037,028.0117,021.7734
038,028.2148,021.7734
039,027.9687,021.7734
040,027.7382,021.7734
041,027.3554,021.7734
042,027.0078,021.7734
043,026.6914,021.7734
044,026.3867,021.7734
045,026.1054,021.7734
046,025.9804,021.7734
047,025.4882,021.7734
048,025.1523,021.7734
049,024.8671,021.7734
050,024.5468,021.7734
051,024.3242,021.7734
052,024.0117,021.7734
000,024.9492,022.4062
025,025.4609,022.3437
025,025.7812,022.3750
025,025.7343,022.3203
025,025.2421,022.2890
025,025.0156,022.2812
024,024.7070,022.2734
024,024.4843,022.2812
024,024.2265,022.2617
024,024.1757,022.2617
023,023.6054,022.2617
023,023.5351,022.2617
023,023.5898,022.2617
023,023.0195,022.2617
022,023.0664,022.2617
023,022.8554,022.2617
022,022.8945,022.2617
022,022.8632,022.2617
023,023.7265,022.2617
023,023.9218,022.2617
025,025.1054,022.2539
026,026.3789,022.2382
026,026.2500,022.2617
025,025.9296,022.2539
025,025.8203,022.2539
025,025.6406,022.2382
026,025.4335,022.2539
027,025.1054,022.1992
028,025.0195,022.2070
029,024.8671,022.1835
030,024.6914,022.2304
031,024.4101,022.1679
032,024.3320,022.0703
033,023.9296,021.9843
034,024.3281,021.8945
035,025.5312,021.8632
036,027.0937,021.8242
037,027.7617,021.8242
038,028.9335,021.8007
039,030.2578,021.7773
040,032.5429,021.7734
041,034.1835,021.7734
042,035.2734,021.7734
043,035.9179,021.7734
044,036.2031,021.7734
045,037.0625,021.7734
046,037.7460,021.7734
047,038.2148,021.7734
048,038.8476,021.7734
049,039.4375,021.7734
050,040.0195,021.7734
051,040.5664,021.7734
052,041.1523,021.7734
053,041.7031,021.7734
054,042.2929,021.7734
055,042.8281,021.7734
056,043.3828,021.7734
057,043.9453,021.7734
058,044.4960,021.7734
059,045.0859,021.7734
060,045.6484,021.7734
061,046.2226,021.7734
062,046.7851,021.7734
063,047.3632,021.7734
064,047.8906,021.7734
065,048.4101,021.7734
066,048.4843,021.7734
067,049.0312,021.7734
068,049.5468,021.7734
069,050.1093,021.7734
070,050.6367,021.7734
071,051.2187,021.7734
072,051.7578,021.7734
073,052.2890,021.7734
074,052.8828,021.7734
075,053.4531,021.7734
076,054.0429,021.7734
077,054.6601,021.7734
078,055.2734,021.7734
079,055.8476,021.7734
080,056.4531,021.7734
081,057.0195,021.7734
082,057.6953,021.7734
083,058.2851,021.7773
084,059.0234,021.7773
085,059.5703,021.7773
086,060.2851,021.7773
087,060.9453,021.7734
088,061.6835,021.7851
089,062.4179,021.8085
090,063.1718,021.8007
091,063.8671,021.8242
092,064.6718,021.8554
093,065.4453,021.8710
094,066.3085,021.9375
095,067.0117,021.9023
096,067.7343,021.9023
097,068.5546,021.9179
000,073.1523,021.9531
073,073.6523,021.9843
074,074.2187,021.9687
074,074.8476,021.9257
075,075.3203,021.8710
075,075.9843,021.9531
076,076.4765,021.9101
076,077.1210,021.9609
077,077.6523,021.9843
078,078.2539,022.0156
078,078.6132,021.9101
078,078.9531,021.8242
079,079.3398,021.7851
079,079.7304,021.7734
080,080.1054,021.7773
080,080.4296,021.7929
080,080.7734,021.8085
080,080.9531,021.7851
081,081.1875,021.7773
081,081.4257,021.7773
081,081.6406,021.7851
081,081.8789,021.7851
082,082.0937,021.7851
082,082.3164,021.7773
082,082.4960,021.7734
082,082.7460,021.7734
082,082.9765,021.7773
083,083.1445,021.7734
083,083.3281,021.7734
083,083.4921,021.7734
083,083.5625,021.7734
083,083.7890,021.7734
083,083.9335,021.7734
084,084.0625,021.7734
084,084.1054,021.7734
084,084.3007,021.7734
084,084.4140,021.7734
084,084.5390,021.7734
084,084.5703,021.7734
084,084.7226,021.7734
084,084.7500,021.7734
084,084.8281,021.7734
084,084.8750,021.7734
084,084.9531,021.7734
084,084.9257,021.7734
084,084.9687,021.7734
084,084.9023,021.7734
084,084.9648,021.7734
084,084.8750,021.7734
084,084.9140,021.7734
084,084.9492,021.7734
084,084.8515,021.7734
084,084.9375,021.7773
085,085.0039,021.7773
000,084.9492,021.7734
084,084.9687,021.7734
084,084.9765,021.7734
084,084.9179,021.7734
084,084.9414,021.7734
084,084.8359,021.7734
084,084.7695,021.7734
084,084.7460,021.7734
084,084.6757,021.7734
084,084.5820,021.7734
084,084.5195,021.7734
084,084.5312,021.7734
084,084.5000,021.7734
084,084.4882,021.7734
084,084.4062,021.7734
084,084.3242,021.7734
084,084.2656,021.7734
084,084.1835,021.7734
084,084.1171,021.7734
083,084.0195,021.7734
083,083.9570,021.7734
083,083.8203,021.7734
083,083.7578,021.7734
083,083.6289,021.7734
083,083.6015,021.7734
083,083.5000,021.7734
083,083.5117,021.7734
083,083.4492,021.7734
083,083.3671,021.7734
083,083.2421,021.7734
083,083.1718,021.7734
083,083.1367,021.7734
083,083.0898,021.7734
082,082.9492,021.7734
082,082.8828,021.7734
082,082.7617,021.7734
082,082.6328,021.7734
082,082.6132,021.7734
082,082.4726,021.7734
082,082.4882,021.7734
083,082.3437,021.7734
084,082.2617,021.7734
085,082.2148,021.7734
086,082.1250,021.7734
087,082.0468,021.7734
088,081.8906,021.7734
089,081.8085,021.7734
053,053.8320,021.7031
053,053.8046,021.7500
053,053.7773,021.7343
053,053.4843,021.7343
053,053.4960,021.7421
053,053.3867,021.7578
053,053.2187,021.7500
054,052.8710,021.7656
000,052.4023,021.6562
052,052.2656,021.6328
052,052.1953,021.6328
052,052.1328,021.7031
052,052.2617,021.6796
052,052.0742,021.6328
052,052.0312,021.6328
051,051.9570,021.7109
051,051.7109,021.7343
051,051.6640,021.6640
051,051.6718,021.6718
051,051.5429,021.6406
051,051.6328,021.6718
051,051.6523,021.6406
051,051.4921,021.5429
051,051.4804,021.5507
051,051.2656,021.5117
051,050.8281,021.4726
050,050.7304,021.4453
049,050.3515,021.4296
050,049.4687,021.4492
050,050.2421,021.5117
047,050.2421,021.5351
034,033.1250,021.2460
035,033.1484,021.2851
036,033.2031,021.2773
037,033.2382,021.2851
038,033.1992,021.2851
039,033.1171,021.2851
040,033.1601,021.2851
041,033.1406,021.2851
042,033.1562,021.2773
043,033.1406,021.2773
044,033.0937,021.2851
045,033.0937,021.2851
046,033.0703,021.2851
047,033.0546,021.2851
048,033.0507,021.2851
049,033.0312,021.2851
050,033.0351,021.2695
051,033.0468,021.2773
052,033.0390,021.2851
053,033.0468,021.2851
054,033.0546,021.2851
055,033.0078,021.2617
056,033.0585,021.2773
057,033.0585,021.2773
058,033.0781,021.2851
059,033.0546,021.2695
060,033.1132,021.2851
061,033.1445,021.2851
062,033.1953,021.2851
063,033.2460,021.2773
064,033.2929,021.2851
065,033.3437,021.2851
